filename,steering,point_type,curr_steering
/content/dataset/2024-06-22_22-15-32-154208__sa_-0.0111697822.png,-0.0111697822,99,-0.0086986819
/content/dataset/2024-06-22_22-15-32-216083__sa_-0.0163635674.png,-0.0163635674,99,-0.0129119137
/content/dataset/2024-06-22_22-15-33-239999__sa_0.0000000000.png,0.0,0,0.0016028532
/content/dataset/2024-06-22_22-15-34-282144__sa_0.0000000000.png,0.0,0,3.16533e-05
/content/dataset/2024-06-22_22-15-35-295223__sa_0.0000000000.png,0.0,0,0.0007848336
/content/dataset/2024-06-22_22-15-36-300854__sa_0.0000000000.png,0.0,0,1.72947e-05
/content/dataset/2024-06-22_22-15-36-381746__sa_-0.0050000000.png,-0.005,99,-0.0028251666
/content/dataset/2024-06-22_22-15-36-428326__sa_-0.0101618757.png,-0.0101618757,99,-0.006881583
/content/dataset/2024-06-22_22-15-36-473980__sa_-0.0154279251.png,-0.0154279251,99,-0.0115276951
/content/dataset/2024-06-22_22-15-36-521543__sa_-0.0207757940.png,-0.020775794,99,-0.0164995445
/content/dataset/2024-06-22_22-15-37-439257__sa_-0.0032757940.png,-0.003275794,99,-0.0021112466
/content/dataset/2024-06-22_22-15-37-501908__sa_-0.0083778019.png,-0.0083778019,99,-0.0055119146
/content/dataset/2024-06-22_22-15-37-548531__sa_-0.0136003284.png,-0.0136003284,99,-0.0096989075
/content/dataset/2024-06-22_22-15-37-594164__sa_-0.0189170113.png,-0.0189170113,99,-0.0143341874
/content/dataset/2024-06-22_22-15-37-668939__sa_-0.0243237600.png,-0.02432376,99,-0.0192628982
/content/dataset/2024-06-22_22-15-37-829352__sa_-0.0218237600.png,-0.02182376,99,-0.0194900406
/content/dataset/2024-06-22_22-15-37-876507__sa_-0.0269309211.png,-0.0269309211,99,-0.0232387836
/content/dataset/2024-06-22_22-15-37-920671__sa_-0.0321211123.png,-0.0321211123,99,-0.0276144856
/content/dataset/2024-06-22_22-15-37-988245__sa_-0.0374025273.png,-0.0374025273,99,-0.0323444691
/content/dataset/2024-06-22_22-15-38-061823__sa_-0.0428142061.png,-0.0428142061,99,-0.0373350036
/content/dataset/2024-06-22_22-15-38-107666__sa_-0.0483754139.png,-0.0483754139,99,-0.0425450174
/content/dataset/2024-06-22_22-15-38-154958__sa_-0.0540278592.png,-0.0540278592,99,-0.0479149104
/content/dataset/2024-06-22_22-15-38-230939__sa_-0.0597855082.png,-0.0597855082,99,-0.0534227451
/content/dataset/2024-06-22_22-15-38-300697__sa_-0.0656846366.png,-0.0656846366,99,-0.0590748264
/content/dataset/2024-06-22_22-15-38-414980__sa_-0.0717256250.png,-0.071725625,99,-0.0648704121
/content/dataset/2024-06-22_22-15-38-633057__sa_-0.0542256250.png,-0.054225625,99,-0.0536374445
/content/dataset/2024-06-22_22-15-38-715239__sa_-0.0594166923.png,-0.0594166923,99,-0.056460912
/content/dataset/2024-06-22_22-15-38-761902__sa_-0.0647589555.png,-0.0647589555,99,-0.0603662082
/content/dataset/2024-06-22_22-15-38-808678__sa_-0.0701966157.png,-0.0701966157,99,-0.0648820087
/content/dataset/2024-06-22_22-15-38-854438__sa_-0.0757320199.png,-0.0757320199,99,-0.0697932269
/content/dataset/2024-06-22_22-15-38-954571__sa_-0.0813547482.png,-0.0813547482,99,-0.0749756276
/content/dataset/2024-06-22_22-15-39-067386__sa_-0.0871817288.png,-0.0871817288,99,-0.0804205692
/content/dataset/2024-06-22_22-15-39-360673__sa_-0.0621817288.png,-0.0621817288,99,-0.0620306857
/content/dataset/2024-06-22_22-15-39-400827__sa_-0.0672764940.png,-0.067276494,99,-0.0645520817
/content/dataset/2024-06-22_22-15-39-447037__sa_-0.0724405065.png,-0.0724405065,99,-0.0681924379
/content/dataset/2024-06-22_22-15-39-493902__sa_-0.0776957479.png,-0.0776957479,99,-0.0724769838
/content/dataset/2024-06-22_22-15-39-558992__sa_-0.0830446577.png,-0.0830446577,99,-0.0771782357
/content/dataset/2024-06-22_22-15-39-635147__sa_-0.0885247531.png,-0.0885247531,99,-0.0821884165
/content/dataset/2024-06-22_22-15-39-680868__sa_-0.0941561513.png,-0.0941561513,99,-0.0874483819
/content/dataset/2024-06-22_22-15-39-726627__sa_-0.0998914809.png,-0.0998914809,99,-0.0928914009
/content/dataset/2024-06-22_22-15-39-773984__sa_-0.1057058382.png,-0.1057058382,99,-0.0984683527
/content/dataset/2024-06-22_22-15-39-820926__sa_-0.1116149106.png,-0.1116149106,99,-0.104163042
/content/dataset/2024-06-22_22-15-39-886814__sa_-0.1176179075.png,-0.1176179075,99,-0.1099648097
/content/dataset/2024-06-22_22-15-39-952401__sa_-0.1237652249.png,-0.1237652249,99,-0.1158956919
/content/dataset/2024-06-22_22-15-40-332263__sa_-0.0912652249.png,-0.0912652249,99,-0.0909013131
/content/dataset/2024-06-22_22-15-40-378756__sa_-0.0963698382.png,-0.0963698382,99,-0.0932985769
/content/dataset/2024-06-22_22-15-40-424986__sa_-0.1015674305.png,-0.1015674305,99,-0.0968869503
/content/dataset/2024-06-22_22-15-40-468805__sa_-0.1068574839.png,-0.1068574839,99,-0.101160496
/content/dataset/2024-06-22_22-15-40-544979__sa_-0.1122361927.png,-0.1122361927,99,-0.1058713904
/content/dataset/2024-06-22_22-15-40-624724__sa_-0.1177801189.png,-0.1177801189,99,-0.1109225158
/content/dataset/2024-06-22_22-15-40-670877__sa_-0.1234716430.png,-0.123471643,99,-0.116235578
/content/dataset/2024-06-22_22-15-40-717335__sa_-0.1292541223.png,-0.1292541223,99,-0.1217310512
/content/dataset/2024-06-22_22-15-40-765536__sa_-0.1351288800.png,-0.13512888,99,-0.1273689117
/content/dataset/2024-06-22_22-15-40-844000__sa_-0.1411125216.png,-0.1411125216,99,-0.1331362256
/content/dataset/2024-06-22_22-15-40-929047__sa_-0.1472425971.png,-0.1472425971,99,-0.1390449745
/content/dataset/2024-06-22_22-15-41-417078__sa_-0.1147425971.png,-0.1147425971,99,-0.1121334442
/content/dataset/2024-06-22_22-15-41-489038__sa_-0.1198607235.png,-0.1198607235,99,-0.1143301572
/content/dataset/2024-06-22_22-15-41-577616__sa_-0.1251363969.png,-0.1251363969,99,-0.1176746209
/content/dataset/2024-06-22_22-15-41-610834__sa_-0.1305756087.png,-0.1305756087,99,-0.1217636894
/content/dataset/2024-06-22_22-15-42-615847__sa_-0.0030756087.png,-0.0030756087,0,-0.0108687851
/content/dataset/2024-06-22_22-15-42-826513__sa_-0.0050000000.png,-0.005,99,-0.0040642289
/content/dataset/2024-06-22_22-15-42-911278__sa_-0.0101588345.png,-0.0101588345,99,-0.007201647
/content/dataset/2024-06-22_22-15-42-957090__sa_-0.0154748950.png,-0.015474895,99,-0.0111202757
/content/dataset/2024-06-22_22-15-43-000874__sa_-0.0208825626.png,-0.0208825626,99,-0.0155418285
/content/dataset/2024-06-22_22-15-43-049590__sa_-0.0263778095.png,-0.0263778095,99,-0.0203111807
/content/dataset/2024-06-22_22-15-43-127346__sa_-0.0319832249.png,-0.0319832249,99,-0.0253436138
/content/dataset/2024-06-22_22-15-43-207025__sa_-0.0377344241.png,-0.0377344241,99,-0.0305997405
/content/dataset/2024-06-22_22-15-43-253801__sa_-0.0436419687.png,-0.0436419687,99,-0.0360535727
/content/dataset/2024-06-22_22-15-43-298807__sa_-0.0496450548.png,-0.0496450548,99,-0.0416535742
/content/dataset/2024-06-22_22-15-43-329473__sa_-0.0557487893.png,-0.0557487893,99,-0.0473795232
/content/dataset/2024-06-22_22-15-43-376448__sa_-0.0619043355.png,-0.0619043355,99,-0.0531936456
/content/dataset/2024-06-22_22-15-43-918006__sa_-0.0069043355.png,-0.0069043355,99,-0.0091173948
/content/dataset/2024-06-22_22-15-43-952762__sa_-0.0120227566.png,-0.0120227566,99,-0.0110316465
/content/dataset/2024-06-22_22-15-44-008027__sa_-0.0172227602.png,-0.0172227602,99,-0.0141319447
/content/dataset/2024-06-22_22-15-44-089015__sa_-0.0225192981.png,-0.0225192981,99,-0.017987396
/content/dataset/2024-06-22_22-15-44-167300__sa_-0.0279788227.png,-0.0279788227,99,-0.0223965944
/content/dataset/2024-06-22_22-15-44-212962__sa_-0.0336078753.png,-0.0336078753,99,-0.0272241482
/content/dataset/2024-06-22_22-15-44-257750__sa_-0.0393143477.png,-0.0393143477,99,-0.0323278068
/content/dataset/2024-06-22_22-15-44-304127__sa_-0.0451123257.png,-0.0451123257,99,-0.0376366263
/content/dataset/2024-06-22_22-15-44-351655__sa_-0.0510030551.png,-0.0510030551,99,-0.043105776
/content/dataset/2024-06-22_22-15-44-431624__sa_-0.0569871230.png,-0.056987123,99,-0.0487072546
/content/dataset/2024-06-22_22-15-44-516501__sa_-0.0631328545.png,-0.0631328545,99,-0.0544605476
/content/dataset/2024-06-22_22-15-44-552465__sa_-0.0694483271.png,-0.0694483271,99,-0.0603723318
/content/dataset/2024-06-22_22-15-44-593123__sa_-0.0758465133.png,-0.0758465133,99,-0.0663977162
/content/dataset/2024-06-22_22-15-44-648308__sa_-0.0823152399.png,-0.0823152399,99,-0.0725153974
/content/dataset/2024-06-22_22-15-44-693344__sa_-0.0888903413.png,-0.0888903413,99,-0.0787355104
/content/dataset/2024-06-22_22-15-44-780834__sa_-0.0955595074.png,-0.0955595074,99,-0.085053019
/content/dataset/2024-06-22_22-15-44-864880__sa_-0.1024135842.png,-0.1024135842,99,-0.0915148075
/content/dataset/2024-06-22_22-15-44-910612__sa_-0.1094238243.png,-0.1094238243,99,-0.098121184
/content/dataset/2024-06-22_22-15-44-956531__sa_-0.1165264955.png,-0.1165264955,99,-0.104840429
/content/dataset/2024-06-22_22-15-45-524568__sa_-0.0615264955.png,-0.0615264955,99,-0.0616468152
/content/dataset/2024-06-22_22-15-45-569023__sa_-0.0666292477.png,-0.0666292477,99,-0.0635579295
/content/dataset/2024-06-22_22-15-45-609059__sa_-0.0718199248.png,-0.0718199248,99,-0.066655853
/content/dataset/2024-06-22_22-15-45-680848__sa_-0.0770886922.png,-0.0770886922,99,-0.0704991784
/content/dataset/2024-06-22_22-15-45-754036__sa_-0.0825040483.png,-0.0825040483,99,-0.0748843836
/content/dataset/2024-06-22_22-15-45-800569__sa_-0.0880637436.png,-0.0880637436,99,-0.0796702441
/content/dataset/2024-06-22_22-15-45-863693__sa_-0.0937166977.png,-0.0937166977,99,-0.0847342121
/content/dataset/2024-06-22_22-15-45-913449__sa_-0.0994957080.png,-0.099495708,99,-0.0900217298
/content/dataset/2024-06-22_22-15-46-013615__sa_-0.1053867307.png,-0.1053867307,99,-0.0954862343
/content/dataset/2024-06-22_22-15-46-127066__sa_-0.1114695711.png,-0.1114695711,99,-0.1011431208
/content/dataset/2024-06-22_22-15-46-639083__sa_-0.0639695711.png,-0.0639695711,99,-0.0639060577
/content/dataset/2024-06-22_22-15-46-722914__sa_-0.0691473536.png,-0.0691473536,99,-0.0658959966
/content/dataset/2024-06-22_22-15-46-752440__sa_-0.0744755549.png,-0.0744755549,99,-0.0691044113
/content/dataset/2024-06-22_22-15-46-796611__sa_-0.0798628020.png,-0.079862802,99,-0.0730570109
/content/dataset/2024-06-22_22-15-46-842437__sa_-0.0853363991.png,-0.0853363991,99,-0.0775200801
/content/dataset/2024-06-22_22-15-46-895314__sa_-0.0909036465.png,-0.0909036465,99,-0.0823467759
/content/dataset/2024-06-22_22-15-46-970974__sa_-0.0965766406.png,-0.0965766406,99,-0.0874445948
/content/dataset/2024-06-22_22-15-47-057162__sa_-0.1024010110.png,-0.102401011,99,-0.0927747755
/content/dataset/2024-06-22_22-15-47-791562__sa_-0.0324010110.png,-0.032401011,99,-0.0331918577
/content/dataset/2024-06-22_22-15-47-838189__sa_-0.0375103197.png,-0.0375103197,99,-0.0348772069
/content/dataset/2024-06-22_22-15-47-883818__sa_-0.0427028108.png,-0.0427028108,99,-0.037642435
/content/dataset/2024-06-22_22-15-47-973164__sa_-0.0479875355.png,-0.0479875355,99,-0.0411495032
/content/dataset/2024-06-22_22-15-48-053958__sa_-0.0534509492.png,-0.0534509492,99,-0.0452356179
/content/dataset/2024-06-22_22-15-48-586283__sa_0.0015490508.png,0.0015490508,99,-0.0018753736
/content/dataset/2024-06-22_22-15-48-661823__sa_-0.0036289206.png,-0.0036289206,99,-0.0034829001
/content/dataset/2024-06-22_22-15-48-707299__sa_-0.0089464297.png,-0.0089464297,99,-0.0062398504
/content/dataset/2024-06-22_22-15-48-752327__sa_-0.0143548861.png,-0.0143548861,99,-0.0097778723
/content/dataset/2024-06-22_22-15-48-799392__sa_-0.0198573890.png,-0.019857389,99,-0.0138794018
/content/dataset/2024-06-22_22-15-48-847904__sa_-0.0254512258.png,-0.0254512258,99,-0.0183914501
/content/dataset/2024-06-22_22-15-48-943747__sa_-0.0311438975.png,-0.0311438975,99,-0.0232099274
/content/dataset/2024-06-22_22-15-49-066025__sa_-0.0370292397.png,-0.0370292397,99,-0.0283094632
/content/dataset/2024-06-22_22-15-49-111005__sa_-0.0431571431.png,-0.0431571431,99,-0.033680504
/content/dataset/2024-06-22_22-15-49-158107__sa_-0.0493855877.png,-0.0493855877,99,-0.0392326009
/content/dataset/2024-06-22_22-15-49-245463__sa_-0.0556966820.png,-0.055696682,99,-0.0449224756
/content/dataset/2024-06-22_22-15-49-325211__sa_-0.0621834612.png,-0.0621834612,99,-0.0507761576
/content/dataset/2024-06-22_22-15-49-351772__sa_-0.0688297358.png,-0.0688297358,99,-0.056786476
/content/dataset/2024-06-22_22-15-49-378246__sa_-0.0755277481.png,-0.0755277481,99,-0.0628947269
/content/dataset/2024-06-22_22-15-49-422573__sa_-0.0822811527.png,-0.0822811527,99,-0.0690843257
/content/dataset/2024-06-22_22-15-49-473650__sa_-0.0891221590.png,-0.089122159,99,-0.0753624794
/content/dataset/2024-06-22_22-15-49-577495__sa_-0.0960793438.png,-0.0960793438,99,-0.0817429398
/content/dataset/2024-06-22_22-15-49-659806__sa_-0.1032332420.png,-0.103233242,99,-0.0882706698
/content/dataset/2024-06-22_22-15-49-705689__sa_-0.1105477285.png,-0.1105477285,99,-0.0949414599
/content/dataset/2024-06-22_22-15-49-750960__sa_-0.1179560003.png,-0.1179560003,99,-0.1017233236
/content/dataset/2024-06-22_22-15-50-124255__sa_-0.0779560003.png,-0.0779560003,99,-0.0755451439
/content/dataset/2024-06-22_22-15-50-224059__sa_-0.0830673470.png,-0.083067347,99,-0.0773193346
/content/dataset/2024-06-22_22-15-50-303605__sa_-0.0883661232.png,-0.0883661232,99,-0.0801852801
/content/dataset/2024-06-22_22-15-50-345091__sa_-0.0938259892.png,-0.0938259892,99,-0.0838247189
/content/dataset/2024-06-22_22-15-50-393069__sa_-0.0993668127.png,-0.0993668127,99,-0.0880041506
/content/dataset/2024-06-22_22-15-50-424031__sa_-0.1050133829.png,-0.1050133829,99,-0.0925889054
/content/dataset/2024-06-22_22-15-50-472065__sa_-0.1107101097.png,-0.1107101097,99,-0.0974505298
/content/dataset/2024-06-22_22-15-50-570683__sa_-0.1165049038.png,-0.1165049038,99,-0.1025347966
/content/dataset/2024-06-22_22-15-50-688972__sa_-0.1224972515.png,-0.1224972515,99,-0.1078480844
/content/dataset/2024-06-22_22-15-50-737015__sa_-0.1287359371.png,-0.1287359371,99,-0.113400641
/content/dataset/2024-06-22_22-15-50-780950__sa_-0.1350586314.png,-0.1350586314,99,-0.1191047628
/content/dataset/2024-06-22_22-15-51-669458__sa_-0.0350586314.png,-0.0350586314,99,-0.0362256616
/content/dataset/2024-06-22_22-15-51-694040__sa_-0.0401247687.png,-0.0401247687,99,-0.0376925312
/content/dataset/2024-06-22_22-15-51-717103__sa_-0.0452369518.png,-0.0452369518,99,-0.0402760262
/content/dataset/2024-06-22_22-15-51-764932__sa_-0.0503953319.png,-0.0503953319,99,-0.0436135016
/content/dataset/2024-06-22_22-15-51-812591__sa_-0.0556492972.png,-0.0556492972,99,-0.0475063276
/content/dataset/2024-06-22_22-15-51-892838__sa_-0.0609986591.png,-0.0609986591,99,-0.0518062812
/content/dataset/2024-06-22_22-15-51-978733__sa_-0.0665244279.png,-0.0665244279,99,-0.0564494077
/content/dataset/2024-06-22_22-15-52-015968__sa_-0.0722090054.png,-0.0722090054,99,-0.0613660103
/content/dataset/2024-06-22_22-15-52-062220__sa_-0.0779690347.png,-0.0779690347,99,-0.0664677571
/content/dataset/2024-06-22_22-15-52-124469__sa_-0.0838215780.png,-0.083821578,99,-0.0717208214
/content/dataset/2024-06-22_22-15-52-226298__sa_-0.0897966132.png,-0.0897966132,99,-0.0771173078
/content/dataset/2024-06-22_22-15-52-308041__sa_-0.0959753056.png,-0.0959753056,99,-0.0826888853
/content/dataset/2024-06-22_22-15-52-665196__sa_-0.0559753056.png,-0.0559753056,99,-0.0550831708
/content/dataset/2024-06-22_22-15-52-744443__sa_-0.0610853920.png,-0.061085392,99,-0.0568308314
/content/dataset/2024-06-22_22-15-52-831718__sa_-0.0663425703.png,-0.0663425703,99,-0.0596574743
/content/dataset/2024-06-22_22-15-53-286272__sa_-0.0113425703.png,-0.0113425703,99,-0.0139335977
/content/dataset/2024-06-22_22-15-53-335145__sa_-0.0164434652.png,-0.0164434652,99,-0.0154868929
/content/dataset/2024-06-22_22-15-53-382044__sa_-0.0216520047.png,-0.0216520047,99,-0.0181665719
/content/dataset/2024-06-22_22-15-53-458368__sa_-0.0269423928.png,-0.0269423928,99,-0.0216144369
/content/dataset/2024-06-22_22-15-53-537675__sa_-0.0323984742.png,-0.0323984742,99,-0.0256564714
/content/dataset/2024-06-22_22-15-53-584710__sa_-0.0380001149.png,-0.0380001149,99,-0.030144214
/content/dataset/2024-06-22_22-15-53-630596__sa_-0.0437102551.png,-0.0437102551,99,-0.0349553884
/content/dataset/2024-06-22_22-15-53-663178__sa_-0.0494985385.png,-0.0494985385,99,-0.0399970199
/content/dataset/2024-06-22_22-15-53-709051__sa_-0.0553511839.png,-0.0553511839,99,-0.045205698
/content/dataset/2024-06-22_22-15-53-792331__sa_-0.0612988443.png,-0.0612988443,99,-0.0505584541
/content/dataset/2024-06-22_22-15-53-871680__sa_-0.0674224186.png,-0.0674224186,99,-0.0560769781
/content/dataset/2024-06-22_22-15-54-141307__sa_-0.0424224186.png,-0.0424224186,99,-0.0413727988
/content/dataset/2024-06-22_22-15-54-255153__sa_-0.0476134014.png,-0.0476134014,99,-0.0435526319
/content/dataset/2024-06-22_22-15-54-303619__sa_-0.0530320573.png,-0.0530320573,99,-0.0467277838
/content/dataset/2024-06-22_22-15-54-350824__sa_-0.0585589757.png,-0.0585589757,99,-0.0505749955
/content/dataset/2024-06-22_22-15-54-442271__sa_-0.0641659985.png,-0.0641659985,99,-0.0549038805
/content/dataset/2024-06-22_22-15-54-520708__sa_-0.0699569016.png,-0.0699569016,99,-0.0596419278
/content/dataset/2024-06-22_22-15-54-551491__sa_-0.0759170775.png,-0.0759170775,99,-0.0647077444
/content/dataset/2024-06-22_22-15-54-581840__sa_-0.0819272261.png,-0.0819272261,99,-0.0699825323
/content/dataset/2024-06-22_22-15-54-613255__sa_-0.0879999886.png,-0.0879999886,99,-0.0754146934
/content/dataset/2024-06-22_22-15-54-659592__sa_-0.0941348567.png,-0.0941348567,99,-0.0809692712
/content/dataset/2024-06-22_22-15-54-743835__sa_-0.1003744011.png,-0.1003744011,99,-0.0866452842
/content/dataset/2024-06-22_22-15-54-818189__sa_-0.1067683611.png,-0.1067683611,99,-0.0924603591
/content/dataset/2024-06-22_22-15-54-864173__sa_-0.1133091011.png,-0.1133091011,99,-0.0984128089
/content/dataset/2024-06-22_22-15-55-877170__sa_0.0000000000.png,0.0,0,-0.002833765
/content/dataset/2024-06-22_22-15-56-313035__sa_0.0000000000.png,0.0,99,-5.04847e-05
/content/dataset/2024-06-22_22-15-56-375493__sa_0.0050955768.png,0.0050955768,99,0.0026036746
/content/dataset/2024-06-22_22-15-56-449135__sa_0.0103160038.png,0.0103160038,99,0.0061149804
/content/dataset/2024-06-22_22-15-57-495097__sa_0.0000000000.png,0.0,0,0.0005693314
/content/dataset/2024-06-22_22-15-57-634119__sa_0.0050000000.png,0.005,99,0.0024881643
/content/dataset/2024-06-22_22-15-57-670780__sa_0.0100997386.png,0.0100997386,99,0.005047854
/content/dataset/2024-06-22_22-15-57-747740__sa_0.0152737646.png,0.0152737646,99,0.0080191276
/content/dataset/2024-06-22_22-15-57-839706__sa_0.0206008091.png,0.0206008091,99,0.0113477401
/content/dataset/2024-06-22_22-15-58-841142__sa_0.0000000000.png,0.0,0,0.0007735228
/content/dataset/2024-06-22_22-15-59-861058__sa_0.0000000000.png,0.0,0,1.6911e-06
/content/dataset/2024-06-22_22-16-00-883259__sa_0.0000000000.png,0.0,0,-9.5e-09
/content/dataset/2024-06-22_22-16-01-295821__sa_0.0000000000.png,0.0,99,-1.09e-08
/content/dataset/2024-06-22_22-16-01-347947__sa_-0.0050987144.png,-0.0050987144,99,-0.0020022254
/content/dataset/2024-06-22_22-16-01-416213__sa_-0.0102906051.png,-0.0102906051,99,-0.0041508071
/content/dataset/2024-06-22_22-16-01-490694__sa_-0.0156171017.png,-0.0156171017,99,-0.0066737814
/content/dataset/2024-06-22_22-16-01-538559__sa_-0.0210913424.png,-0.0210913424,99,-0.0094751991
/content/dataset/2024-06-22_22-16-01-583855__sa_-0.0266635447.png,-0.0266635447,99,-0.0125123223
/content/dataset/2024-06-22_22-16-01-629696__sa_-0.0323252587.png,-0.0323252587,99,-0.0157422825
